gmina_name;date;firmy_all
Wola Krzysztoporska;2004-01-01;
Wolbórz;2004-01-01;
Wolbrom;2004-01-01;
Wyśmierzyce;2004-01-01;
Zagnańsk;2004-01-01;
Zawiercie;2004-01-01;
Żarnowiec;2004-01-01;
Żarnów;2004-01-01;
Żytno;2004-01-01;
Aleksandrów;2005-01-01;
Andrespol;2005-01-01;
Belsk Duży;2005-01-01;
Będków;2005-01-01;
Białaczów;2005-01-01;
Białobrzegi;2005-01-01;
Bliżyn;2005-01-01;
Błędów;2005-01-01;
Brójce;2005-01-01;
Budziszewice;2005-01-01;
Charsznica;2005-01-01;
Czarnocin;2005-01-01;
Czerniewice;2005-01-01;
Drzewica;2005-01-01;
Fałków;2005-01-01;
Gielniów;2005-01-01;
Głowaczów;2005-01-01;
Gorzkowice;2005-01-01;
Goszczyn;2005-01-01;
Gowarczów;2005-01-01;
Grabica;2005-01-01;
Grabów nad Pilicą;2005-01-01;
Inowłódz;2005-01-01;
Irządze;2005-01-01;
Kluczewsko;2005-01-01;
Klwów;2005-01-01;
Kobiele Wielkie;2005-01-01;
Kodrąb;2005-01-01;
Koluszki;2005-01-01;
Koniecpol;2005-01-01;
Końskie;2005-01-01;
Kozłów;2005-01-01;
Krasocin;2005-01-01;
Kroczyce;2005-01-01;
Lelów;2005-01-01;
Lubochnia;2005-01-01;
Łęki Szlacheckie;2005-01-01;
Łopuszno;2005-01-01;
Magnuszew;2005-01-01;
Masłowice;2005-01-01;
Mniów;2005-01-01;
Mniszków;2005-01-01;
Mogielnica;2005-01-01;
Moskorzew;2005-01-01;
Moszczenica;2005-01-01;
Niegowa;2005-01-01;
Nowe Miasto nad Pilicą;2005-01-01;
Nowosolna;2005-01-01;
Odrzywół;2005-01-01;
Ogrodzieniec;2005-01-01;
Opoczno;2005-01-01;
Paradyż;2005-01-01;
Pilica;2005-01-01;
Piotrków Trybunalski;2005-01-01;
Poświętne;2005-01-01;
Promna;2005-01-01;
Przedbórz;2005-01-01;
Przysucha;2005-01-01;
Radoszyce;2005-01-01;
Radzanów;2005-01-01;
Ręczno;2005-01-01;
Rokiciny;2005-01-01;
Rozprza;2005-01-01;
Ruda Maleniecka;2005-01-01;
Rusinów;2005-01-01;
Rzeczyca;2005-01-01;
Sadkowice;2005-01-01;
Secemin;2005-01-01;
Sławno;2005-01-01;
Słupia;2005-01-01;
Słupia Konecka;2005-01-01;
Smyków;2005-01-01;
Stąporków;2005-01-01;
Stromiec;2005-01-01;
Sulejów;2005-01-01;
Szczekociny;2005-01-01;
Tomaszów Mazowiecki miasto;2005-01-01;
Tomaszów Mazowiecki wiejski;2005-01-01;
Tuszyn;2005-01-01;
Ujazd;2005-01-01;
Warka;2005-01-01;
Wielgomłyny;2005-01-01;
Włodowice;2005-01-01;
Włoszczowa;2005-01-01;
Wola Krzysztoporska;2005-01-01;
Wolbórz;2005-01-01;
Wolbrom;2005-01-01;
Wyśmierzyce;2005-01-01;
Zagnańsk;2005-01-01;
Zawiercie;2005-01-01;
Żarnowiec;2005-01-01;
Żarnów;2005-01-01;
Żytno;2005-01-01;
Aleksandrów;2006-01-01;
Andrespol;2006-01-01;
Belsk Duży;2006-01-01;
Będków;2006-01-01;
Białaczów;2006-01-01;
Białobrzegi;2006-01-01;
Bliżyn;2006-01-01;
Błędów;2006-01-01;
Brójce;2006-01-01;
Budziszewice;2006-01-01;
Charsznica;2006-01-01;
Czarnocin;2006-01-01;
Czerniewice;2006-01-01;
Drzewica;2006-01-01;
Fałków;2006-01-01;
Gielniów;2006-01-01;
Głowaczów;2006-01-01;
Gorzkowice;2006-01-01;
Goszczyn;2006-01-01;
Gowarczów;2006-01-01;
Grabica;2006-01-01;
Grabów nad Pilicą;2006-01-01;
Inowłódz;2006-01-01;
Irządze;2006-01-01;
Kluczewsko;2006-01-01;
Klwów;2006-01-01;
Kobiele Wielkie;2006-01-01;
Kodrąb;2006-01-01;
Koluszki;2006-01-01;
Koniecpol;2006-01-01;
Końskie;2006-01-01;
Kozłów;2006-01-01;
Krasocin;2006-01-01;
Kroczyce;2006-01-01;
Lelów;2006-01-01;
Lubochnia;2006-01-01;
Łęki Szlacheckie;2006-01-01;
Łopuszno;2006-01-01;
Magnuszew;2006-01-01;
Masłowice;2006-01-01;
Mniów;2006-01-01;
Mniszków;2006-01-01;
Mogielnica;2006-01-01;
Moskorzew;2006-01-01;
Moszczenica;2006-01-01;
Niegowa;2006-01-01;
Nowe Miasto nad Pilicą;2006-01-01;
Nowosolna;2006-01-01;
Odrzywół;2006-01-01;
Ogrodzieniec;2006-01-01;
Opoczno;2006-01-01;
Paradyż;2006-01-01;
Pilica;2006-01-01;
Piotrków Trybunalski;2006-01-01;
Poświętne;2006-01-01;
Promna;2006-01-01;
Przedbórz;2006-01-01;
Przysucha;2006-01-01;
Radoszyce;2006-01-01;
Radzanów;2006-01-01;
Ręczno;2006-01-01;
Rokiciny;2006-01-01;
Rozprza;2006-01-01;
Ruda Maleniecka;2006-01-01;
Rusinów;2006-01-01;
Rzeczyca;2006-01-01;
Sadkowice;2006-01-01;
Secemin;2006-01-01;
Sławno;2006-01-01;
Słupia;2006-01-01;
Słupia Konecka;2006-01-01;
Smyków;2006-01-01;
Stąporków;2006-01-01;
Stromiec;2006-01-01;
Sulejów;2006-01-01;
Szczekociny;2006-01-01;
Tomaszów Mazowiecki miasto;2006-01-01;
Tomaszów Mazowiecki wiejski;2006-01-01;
Tuszyn;2006-01-01;
Ujazd;2006-01-01;
Warka;2006-01-01;
Wielgomłyny;2006-01-01;
Włodowice;2006-01-01;
Włoszczowa;2006-01-01;
Wola Krzysztoporska;2006-01-01;
Wolbórz;2006-01-01;
Wolbrom;2006-01-01;
Wyśmierzyce;2006-01-01;
Zagnańsk;2006-01-01;
Zawiercie;2006-01-01;
Żarnowiec;2006-01-01;
Żarnów;2006-01-01;
Żytno;2006-01-01;
Aleksandrów;2007-01-01;
Andrespol;2007-01-01;
Belsk Duży;2007-01-01;
Będków;2007-01-01;
Białaczów;2007-01-01;
Białobrzegi;2007-01-01;
Bliżyn;2007-01-01;
Błędów;2007-01-01;
Brójce;2007-01-01;
Budziszewice;2007-01-01;
Charsznica;2007-01-01;
Czarnocin;2007-01-01;
Czerniewice;2007-01-01;
Drzewica;2007-01-01;
Fałków;2007-01-01;
Gielniów;2007-01-01;
Głowaczów;2007-01-01;
Gorzkowice;2007-01-01;
Goszczyn;2007-01-01;
Gowarczów;2007-01-01;
Grabica;2007-01-01;
Grabów nad Pilicą;2007-01-01;
Inowłódz;2007-01-01;
Irządze;2007-01-01;
Kluczewsko;2007-01-01;
Klwów;2007-01-01;
Kobiele Wielkie;2007-01-01;
Kodrąb;2007-01-01;
Koluszki;2007-01-01;
Koniecpol;2007-01-01;
Końskie;2007-01-01;
Kozłów;2007-01-01;
Krasocin;2007-01-01;
Kroczyce;2007-01-01;
Lelów;2007-01-01;
Lubochnia;2007-01-01;
Łęki Szlacheckie;2007-01-01;
Łopuszno;2007-01-01;
Magnuszew;2007-01-01;
Masłowice;2007-01-01;
Mniów;2007-01-01;
Mniszków;2007-01-01;
Mogielnica;2007-01-01;
Moskorzew;2007-01-01;
Moszczenica;2007-01-01;
Niegowa;2007-01-01;
Nowe Miasto nad Pilicą;2007-01-01;
Nowosolna;2007-01-01;
Odrzywół;2007-01-01;
Ogrodzieniec;2007-01-01;
Opoczno;2007-01-01;
Paradyż;2007-01-01;
Pilica;2007-01-01;
Piotrków Trybunalski;2007-01-01;
Poświętne;2007-01-01;
Promna;2007-01-01;
Przedbórz;2007-01-01;
Przysucha;2007-01-01;
Radoszyce;2007-01-01;
Radzanów;2007-01-01;
Ręczno;2007-01-01;
Rokiciny;2007-01-01;
Rozprza;2007-01-01;
Ruda Maleniecka;2007-01-01;
Rusinów;2007-01-01;
Rzeczyca;2007-01-01;
Sadkowice;2007-01-01;
Secemin;2007-01-01;
Sławno;2007-01-01;
Słupia;2007-01-01;
Słupia Konecka;2007-01-01;
Smyków;2007-01-01;
Stąporków;2007-01-01;
Stromiec;2007-01-01;
Sulejów;2007-01-01;
Szczekociny;2007-01-01;
Tomaszów Mazowiecki miasto;2007-01-01;
Tomaszów Mazowiecki wiejski;2007-01-01;
Tuszyn;2007-01-01;
Ujazd;2007-01-01;
Warka;2007-01-01;
Wielgomłyny;2007-01-01;
Włodowice;2007-01-01;
Włoszczowa;2007-01-01;
Wola Krzysztoporska;2007-01-01;
Wolbórz;2007-01-01;
Wolbrom;2007-01-01;
Wyśmierzyce;2007-01-01;
Zagnańsk;2007-01-01;
Zawiercie;2007-01-01;
Żarnowiec;2007-01-01;
Żarnów;2007-01-01;
Żytno;2007-01-01;
Aleksandrów;2008-01-01;
Andrespol;2008-01-01;
Belsk Duży;2008-01-01;
Będków;2008-01-01;
Białaczów;2008-01-01;
Białobrzegi;2008-01-01;
Bliżyn;2008-01-01;
Błędów;2008-01-01;
Brójce;2008-01-01;
Budziszewice;2008-01-01;
Charsznica;2008-01-01;
Czarnocin;2008-01-01;
Czerniewice;2008-01-01;
Drzewica;2008-01-01;
Fałków;2008-01-01;
Gielniów;2008-01-01;
Głowaczów;2008-01-01;
Gorzkowice;2008-01-01;
Goszczyn;2008-01-01;
Gowarczów;2008-01-01;
Grabica;2008-01-01;
Grabów nad Pilicą;2008-01-01;
Inowłódz;2008-01-01;
Irządze;2008-01-01;
Kluczewsko;2008-01-01;
Klwów;2008-01-01;
Kobiele Wielkie;2008-01-01;
Kodrąb;2008-01-01;
Koluszki;2008-01-01;
Koniecpol;2008-01-01;
Końskie;2008-01-01;
Kozłów;2008-01-01;
Krasocin;2008-01-01;
Kroczyce;2008-01-01;
Lelów;2008-01-01;
Lubochnia;2008-01-01;
Łęki Szlacheckie;2008-01-01;
Łopuszno;2008-01-01;
Magnuszew;2008-01-01;
Masłowice;2008-01-01;
Mniów;2008-01-01;
Mniszków;2008-01-01;
Mogielnica;2008-01-01;
Moskorzew;2008-01-01;
Moszczenica;2008-01-01;
Niegowa;2008-01-01;
Nowe Miasto nad Pilicą;2008-01-01;
Nowosolna;2008-01-01;
Odrzywół;2008-01-01;
Ogrodzieniec;2008-01-01;
Opoczno;2008-01-01;
Paradyż;2008-01-01;
Pilica;2008-01-01;
Piotrków Trybunalski;2008-01-01;
Poświętne;2008-01-01;
Promna;2008-01-01;
Przedbórz;2008-01-01;
Przysucha;2008-01-01;
Radoszyce;2008-01-01;
Radzanów;2008-01-01;
Ręczno;2008-01-01;
Rokiciny;2008-01-01;
Rozprza;2008-01-01;
Ruda Maleniecka;2008-01-01;
Rusinów;2008-01-01;
Rzeczyca;2008-01-01;
Sadkowice;2008-01-01;
Secemin;2008-01-01;
Sławno;2008-01-01;
Słupia;2008-01-01;
Słupia Konecka;2008-01-01;
Smyków;2008-01-01;
Stąporków;2008-01-01;
Stromiec;2008-01-01;
Sulejów;2008-01-01;
Szczekociny;2008-01-01;
Tomaszów Mazowiecki miasto;2008-01-01;
Tomaszów Mazowiecki wiejski;2008-01-01;
Tuszyn;2008-01-01;
Ujazd;2008-01-01;
Warka;2008-01-01;
Wielgomłyny;2008-01-01;
Włodowice;2008-01-01;
Włoszczowa;2008-01-01;
Wola Krzysztoporska;2008-01-01;
Wolbórz;2008-01-01;
Wolbrom;2008-01-01;
Wyśmierzyce;2008-01-01;
Zagnańsk;2008-01-01;
Zawiercie;2008-01-01;
Żarnowiec;2008-01-01;
Żarnów;2008-01-01;
Żytno;2008-01-01;
Aleksandrów;2009-01-01;
Andrespol;2009-01-01;
Belsk Duży;2009-01-01;
Będków;2009-01-01;
Białaczów;2009-01-01;
Białobrzegi;2009-01-01;
Bliżyn;2009-01-01;
Błędów;2009-01-01;
Brójce;2009-01-01;
Budziszewice;2009-01-01;
Charsznica;2009-01-01;
Czarnocin;2009-01-01;
Czerniewice;2009-01-01;
Drzewica;2009-01-01;
Fałków;2009-01-01;
Gielniów;2009-01-01;
Głowaczów;2009-01-01;
Gorzkowice;2009-01-01;
Goszczyn;2009-01-01;
Gowarczów;2009-01-01;
Grabica;2009-01-01;
Grabów nad Pilicą;2009-01-01;
Inowłódz;2009-01-01;
Irządze;2009-01-01;
Kluczewsko;2009-01-01;
Klwów;2009-01-01;
Kobiele Wielkie;2009-01-01;
Kodrąb;2009-01-01;
Koluszki;2009-01-01;
Koniecpol;2009-01-01;
Końskie;2009-01-01;
Kozłów;2009-01-01;
Krasocin;2009-01-01;
Kroczyce;2009-01-01;
Lelów;2009-01-01;
Lubochnia;2009-01-01;
Łęki Szlacheckie;2009-01-01;
Łopuszno;2009-01-01;
Magnuszew;2009-01-01;
Masłowice;2009-01-01;
Mniów;2009-01-01;
Mniszków;2009-01-01;
Mogielnica;2009-01-01;
Moskorzew;2009-01-01;
Moszczenica;2009-01-01;
Niegowa;2009-01-01;
Nowe Miasto nad Pilicą;2009-01-01;
Nowosolna;2009-01-01;
Odrzywół;2009-01-01;
Ogrodzieniec;2009-01-01;
Opoczno;2009-01-01;
Paradyż;2009-01-01;
Pilica;2009-01-01;
Piotrków Trybunalski;2009-01-01;
Poświętne;2009-01-01;
Promna;2009-01-01;
Przedbórz;2009-01-01;
Przysucha;2009-01-01;
Radoszyce;2009-01-01;
Radzanów;2009-01-01;
Ręczno;2009-01-01;
Rokiciny;2009-01-01;
Rozprza;2009-01-01;
Ruda Maleniecka;2009-01-01;
Rusinów;2009-01-01;
Rzeczyca;2009-01-01;
Sadkowice;2009-01-01;
Secemin;2009-01-01;
Sławno;2009-01-01;
Słupia;2009-01-01;
Słupia Konecka;2009-01-01;
Smyków;2009-01-01;
Stąporków;2009-01-01;
Stromiec;2009-01-01;
Sulejów;2009-01-01;
Szczekociny;2009-01-01;
Tomaszów Mazowiecki miasto;2009-01-01;
Tomaszów Mazowiecki wiejski;2009-01-01;
Tuszyn;2009-01-01;
Ujazd;2009-01-01;
Warka;2009-01-01;
Wielgomłyny;2009-01-01;
Włodowice;2009-01-01;
Włoszczowa;2009-01-01;
Wola Krzysztoporska;2009-01-01;
Wolbórz;2009-01-01;
Wolbrom;2009-01-01;
Wyśmierzyce;2009-01-01;
Zagnańsk;2009-01-01;
Zawiercie;2009-01-01;
Żarnowiec;2009-01-01;
Żarnów;2009-01-01;
Żytno;2009-01-01;
Aleksandrów;2010-01-01;
Andrespol;2010-01-01;
Belsk Duży;2010-01-01;
Będków;2010-01-01;
Białaczów;2010-01-01;
Białobrzegi;2010-01-01;
Bliżyn;2010-01-01;
Błędów;2010-01-01;
Brójce;2010-01-01;
Budziszewice;2010-01-01;
Charsznica;2010-01-01;
Czarnocin;2010-01-01;
Czerniewice;2010-01-01;
Drzewica;2010-01-01;
Fałków;2010-01-01;
Gielniów;2010-01-01;
Głowaczów;2010-01-01;
Gorzkowice;2010-01-01;
Goszczyn;2010-01-01;
Gowarczów;2010-01-01;
Grabica;2010-01-01;
Grabów nad Pilicą;2010-01-01;
Inowłódz;2010-01-01;
Irządze;2010-01-01;
Kluczewsko;2010-01-01;
Klwów;2010-01-01;
Kobiele Wielkie;2010-01-01;
Kodrąb;2010-01-01;
Koluszki;2010-01-01;
Koniecpol;2010-01-01;
Końskie;2010-01-01;
Kozłów;2010-01-01;
Krasocin;2010-01-01;
Kroczyce;2010-01-01;
Lelów;2010-01-01;
Lubochnia;2010-01-01;
Łęki Szlacheckie;2010-01-01;
Łopuszno;2010-01-01;
Magnuszew;2010-01-01;
Masłowice;2010-01-01;
Mniów;2010-01-01;
Mniszków;2010-01-01;
Mogielnica;2010-01-01;
Moskorzew;2010-01-01;
Moszczenica;2010-01-01;
Niegowa;2010-01-01;
Nowe Miasto nad Pilicą;2010-01-01;
Nowosolna;2010-01-01;
Odrzywół;2010-01-01;
Ogrodzieniec;2010-01-01;
Opoczno;2010-01-01;
Paradyż;2010-01-01;
Pilica;2010-01-01;
Piotrków Trybunalski;2010-01-01;
Poświętne;2010-01-01;
Promna;2010-01-01;
Przedbórz;2010-01-01;
Przysucha;2010-01-01;
Radoszyce;2010-01-01;
Radzanów;2010-01-01;
Ręczno;2010-01-01;
Rokiciny;2010-01-01;
Rozprza;2010-01-01;
Ruda Maleniecka;2010-01-01;
Rusinów;2010-01-01;
Rzeczyca;2010-01-01;
Sadkowice;2010-01-01;
Secemin;2010-01-01;
Sławno;2010-01-01;
Słupia;2010-01-01;
Słupia Konecka;2010-01-01;
Smyków;2010-01-01;
Stąporków;2010-01-01;
Stromiec;2010-01-01;
Sulejów;2010-01-01;
Szczekociny;2010-01-01;
Tomaszów Mazowiecki miasto;2010-01-01;
Tomaszów Mazowiecki wiejski;2010-01-01;
Tuszyn;2010-01-01;
Ujazd;2010-01-01;
Warka;2010-01-01;
Wielgomłyny;2010-01-01;
Włodowice;2010-01-01;
Włoszczowa;2010-01-01;
Wola Krzysztoporska;2010-01-01;
Wolbórz;2010-01-01;
Wolbrom;2010-01-01;
Wyśmierzyce;2010-01-01;
Zagnańsk;2010-01-01;
Zawiercie;2010-01-01;
Żarnowiec;2010-01-01;
Żarnów;2010-01-01;
Żytno;2010-01-01;
Aleksandrów;2011-01-01;
Andrespol;2011-01-01;
Belsk Duży;2011-01-01;
Będków;2011-01-01;
Białaczów;2011-01-01;
Białobrzegi;2011-01-01;
Bliżyn;2011-01-01;
Błędów;2011-01-01;
Brójce;2011-01-01;
Budziszewice;2011-01-01;
Charsznica;2011-01-01;
Czarnocin;2011-01-01;
Czerniewice;2011-01-01;
Drzewica;2011-01-01;
Fałków;2011-01-01;
Gielniów;2011-01-01;
Głowaczów;2011-01-01;
Gorzkowice;2011-01-01;
Goszczyn;2011-01-01;
Gowarczów;2011-01-01;
Grabica;2011-01-01;
Grabów nad Pilicą;2011-01-01;
Inowłódz;2011-01-01;
Irządze;2011-01-01;
Kluczewsko;2011-01-01;
Klwów;2011-01-01;
Kobiele Wielkie;2011-01-01;
Kodrąb;2011-01-01;
Koluszki;2011-01-01;
Koniecpol;2011-01-01;
Końskie;2011-01-01;
Kozłów;2011-01-01;
Krasocin;2011-01-01;
Kroczyce;2011-01-01;
Lelów;2011-01-01;
Lubochnia;2011-01-01;
Łęki Szlacheckie;2011-01-01;
Łopuszno;2011-01-01;
Magnuszew;2011-01-01;
Masłowice;2011-01-01;
Mniów;2011-01-01;
Mniszków;2011-01-01;
Mogielnica;2011-01-01;
Moskorzew;2011-01-01;
Moszczenica;2011-01-01;
Niegowa;2011-01-01;
Nowe Miasto nad Pilicą;2011-01-01;
Nowosolna;2011-01-01;
Odrzywół;2011-01-01;
Ogrodzieniec;2011-01-01;
Opoczno;2011-01-01;
Paradyż;2011-01-01;
Pilica;2011-01-01;
Piotrków Trybunalski;2011-01-01;
Poświętne;2011-01-01;
Promna;2011-01-01;
Przedbórz;2011-01-01;
Przysucha;2011-01-01;
Radoszyce;2011-01-01;
Radzanów;2011-01-01;
Ręczno;2011-01-01;
Rokiciny;2011-01-01;
Rozprza;2011-01-01;
Ruda Maleniecka;2011-01-01;
Rusinów;2011-01-01;
Rzeczyca;2011-01-01;
Sadkowice;2011-01-01;
Secemin;2011-01-01;
Sławno;2011-01-01;
Słupia;2011-01-01;
Słupia Konecka;2011-01-01;
Smyków;2011-01-01;
Stąporków;2011-01-01;
Stromiec;2011-01-01;
Sulejów;2011-01-01;
Szczekociny;2011-01-01;
Tomaszów Mazowiecki miasto;2011-01-01;
Tomaszów Mazowiecki wiejski;2011-01-01;
Tuszyn;2011-01-01;
Ujazd;2011-01-01;
Warka;2011-01-01;
Wielgomłyny;2011-01-01;
Włodowice;2011-01-01;
Włoszczowa;2011-01-01;
Wola Krzysztoporska;2011-01-01;
Wolbórz;2011-01-01;
Wolbrom;2011-01-01;
Wyśmierzyce;2011-01-01;
Zagnańsk;2011-01-01;
Zawiercie;2011-01-01;
Żarnowiec;2011-01-01;
Żarnów;2011-01-01;
Żytno;2011-01-01;
Aleksandrów;2012-01-01;172
Andrespol;2012-01-01;1364
Belsk Duży;2012-01-01;430
Będków;2012-01-01;184
Białaczów;2012-01-01;213
Białobrzegi;2012-01-01;1222
Bliżyn;2012-01-01;520
Błędów;2012-01-01;542
Brójce;2012-01-01;554
Budziszewice;2012-01-01;167
Charsznica;2012-01-01;449
Czarnocin;2012-01-01;310
Czerniewice;2012-01-01;300
Drzewica;2012-01-01;573
Fałków;2012-01-01;193
Gielniów;2012-01-01;262
Głowaczów;2012-01-01;378
Gorzkowice;2012-01-01;417
Goszczyn;2012-01-01;181
Gowarczów;2012-01-01;247
Grabica;2012-01-01;408
Grabów nad Pilicą;2012-01-01;179
Inowłódz;2012-01-01;269
Irządze;2012-01-01;127
Kluczewsko;2012-01-01;317
Klwów;2012-01-01;152
Kobiele Wielkie;2012-01-01;311
Kodrąb;2012-01-01;246
Koluszki;2012-01-01;2130
Koniecpol;2012-01-01;668
Końskie;2012-01-01;3554
Kozłów;2012-01-01;259
Krasocin;2012-01-01;1003
Kroczyce;2012-01-01;420
Lelów;2012-01-01;297
Lubochnia;2012-01-01;457
Łęki Szlacheckie;2012-01-01;135
Łopuszno;2012-01-01;563
Magnuszew;2012-01-01;296
Masłowice;2012-01-01;186
Mniów;2012-01-01;497
Mniszków;2012-01-01;229
Mogielnica;2012-01-01;510
Moskorzew;2012-01-01;145
Moszczenica;2012-01-01;705
Niegowa;2012-01-01;427
Nowe Miasto nad Pilicą;2012-01-01;551
Nowosolna;2012-01-01;590
Odrzywół;2012-01-01;246
Ogrodzieniec;2012-01-01;941
Opoczno;2012-01-01;2407
Paradyż;2012-01-01;202
Pilica;2012-01-01;602
Piotrków Trybunalski;2012-01-01;7450
Poświętne;2012-01-01;197
Promna;2012-01-01;380
Przedbórz;2012-01-01;565
Przysucha;2012-01-01;969
Radoszyce;2012-01-01;
Radzanów;2012-01-01;173
Ręczno;2012-01-01;181
Rokiciny;2012-01-01;388
Rozprza;2012-01-01;542
Ruda Maleniecka;2012-01-01;161
Rusinów;2012-01-01;232
Rzeczyca;2012-01-01;224
Sadkowice;2012-01-01;198
Secemin;2012-01-01;224
Sławno;2012-01-01;279
Słupia;2012-01-01;168
Słupia Konecka;2012-01-01;182
Smyków;2012-01-01;260
Stąporków;2012-01-01;1181
Stromiec;2012-01-01;280
Sulejów;2012-01-01;1239
Szczekociny;2012-01-01;697
Tomaszów Mazowiecki miasto;2012-01-01;5493
Tomaszów Mazowiecki wiejski;2012-01-01;862
Tuszyn;2012-01-01;1411
Ujazd;2012-01-01;550
Warka;2012-01-01;1458
Wielgomłyny;2012-01-01;226
Włodowice;2012-01-01;372
Włoszczowa;2012-01-01;1504
Wola Krzysztoporska;2012-01-01;619
Wolbórz;2012-01-01;489
Wolbrom;2012-01-01;2329
Wyśmierzyce;2012-01-01;187
Zagnańsk;2012-01-01;1030
Zawiercie;2012-01-01;5013
Żarnowiec;2012-01-01;267
Żarnów;2012-01-01;287
Żytno;2012-01-01;220
Aleksandrów;2013-01-01;180
Andrespol;2013-01-01;1416
Belsk Duży;2013-01-01;445
Będków;2013-01-01;198
Białaczów;2013-01-01;224
Białobrzegi;2013-01-01;1250
Bliżyn;2013-01-01;558
Błędów;2013-01-01;548
Brójce;2013-01-01;587
Budziszewice;2013-01-01;182
Charsznica;2013-01-01;474
Czarnocin;2013-01-01;315
Czerniewice;2013-01-01;323
Drzewica;2013-01-01;592
Fałków;2013-01-01;196
Gielniów;2013-01-01;272
Głowaczów;2013-01-01;374
Gorzkowice;2013-01-01;428
Goszczyn;2013-01-01;185
Gowarczów;2013-01-01;257
Grabica;2013-01-01;406
Grabów nad Pilicą;2013-01-01;173
Inowłódz;2013-01-01;273
Irządze;2013-01-01;132
Kluczewsko;2013-01-01;335
Klwów;2013-01-01;152
Kobiele Wielkie;2013-01-01;323
Kodrąb;2013-01-01;266
Koluszki;2013-01-01;2130
Koniecpol;2013-01-01;675
Końskie;2013-01-01;3569
Kozłów;2013-01-01;243
Krasocin;2013-01-01;1054
Kroczyce;2013-01-01;427
Lelów;2013-01-01;299
Lubochnia;2013-01-01;476
Łęki Szlacheckie;2013-01-01;135
Łopuszno;2013-01-01;604
Magnuszew;2013-01-01;319
Masłowice;2013-01-01;181
Mniów;2013-01-01;508
Mniszków;2013-01-01;240
Mogielnica;2013-01-01;542
Moskorzew;2013-01-01;148
Moszczenica;2013-01-01;737
Niegowa;2013-01-01;451
Nowe Miasto nad Pilicą;2013-01-01;567
Nowosolna;2013-01-01;610
Odrzywół;2013-01-01;260
Ogrodzieniec;2013-01-01;947
Opoczno;2013-01-01;2482
Paradyż;2013-01-01;210
Pilica;2013-01-01;620
Piotrków Trybunalski;2013-01-01;7539
Poświętne;2013-01-01;194
Promna;2013-01-01;369
Przedbórz;2013-01-01;580
Przysucha;2013-01-01;964
Radoszyce;2013-01-01;
Radzanów;2013-01-01;179
Ręczno;2013-01-01;185
Rokiciny;2013-01-01;407
Rozprza;2013-01-01;554
Ruda Maleniecka;2013-01-01;156
Rusinów;2013-01-01;240
Rzeczyca;2013-01-01;219
Sadkowice;2013-01-01;203
Secemin;2013-01-01;226
Sławno;2013-01-01;298
Słupia;2013-01-01;173
Słupia Konecka;2013-01-01;191
Smyków;2013-01-01;248
Stąporków;2013-01-01;1183
Stromiec;2013-01-01;294
Sulejów;2013-01-01;1250
Szczekociny;2013-01-01;701
Tomaszów Mazowiecki miasto;2013-01-01;5512
Tomaszów Mazowiecki wiejski;2013-01-01;904
Tuszyn;2013-01-01;1442
Ujazd;2013-01-01;578
Warka;2013-01-01;1493
Wielgomłyny;2013-01-01;233
Włodowice;2013-01-01;389
Włoszczowa;2013-01-01;1509
Wola Krzysztoporska;2013-01-01;626
Wolbórz;2013-01-01;506
Wolbrom;2013-01-01;2333
Wyśmierzyce;2013-01-01;191
Zagnańsk;2013-01-01;1069
Zawiercie;2013-01-01;5072
Żarnowiec;2013-01-01;283
Żarnów;2013-01-01;282
Żytno;2013-01-01;217
Aleksandrów;2014-01-01;181
Andrespol;2014-01-01;1450
Belsk Duży;2014-01-01;452
Będków;2014-01-01;203
Białaczów;2014-01-01;224
Białobrzegi;2014-01-01;1263
Bliżyn;2014-01-01;546
Błędów;2014-01-01;549
Brójce;2014-01-01;605
Budziszewice;2014-01-01;188
Charsznica;2014-01-01;480
Czarnocin;2014-01-01;323
Czerniewice;2014-01-01;306
Drzewica;2014-01-01;589
Fałków;2014-01-01;196
Gielniów;2014-01-01;278
Głowaczów;2014-01-01;376
Gorzkowice;2014-01-01;441
Goszczyn;2014-01-01;196
Gowarczów;2014-01-01;264
Grabica;2014-01-01;430
Grabów nad Pilicą;2014-01-01;185
Inowłódz;2014-01-01;288
Irządze;2014-01-01;139
Kluczewsko;2014-01-01;375
Klwów;2014-01-01;169
Kobiele Wielkie;2014-01-01;330
Kodrąb;2014-01-01;275
Koluszki;2014-01-01;2123
Koniecpol;2014-01-01;673
Końskie;2014-01-01;3547
Kozłów;2014-01-01;251
Krasocin;2014-01-01;1114
Kroczyce;2014-01-01;432
Lelów;2014-01-01;311
Lubochnia;2014-01-01;503
Łęki Szlacheckie;2014-01-01;147
Łopuszno;2014-01-01;621
Magnuszew;2014-01-01;326
Masłowice;2014-01-01;191
Mniów;2014-01-01;526
Mniszków;2014-01-01;254
Mogielnica;2014-01-01;560
Moskorzew;2014-01-01;154
Moszczenica;2014-01-01;786
Niegowa;2014-01-01;465
Nowe Miasto nad Pilicą;2014-01-01;563
Nowosolna;2014-01-01;638
Odrzywół;2014-01-01;257
Ogrodzieniec;2014-01-01;941
Opoczno;2014-01-01;2501
Paradyż;2014-01-01;216
Pilica;2014-01-01;625
Piotrków Trybunalski;2014-01-01;7494
Poświętne;2014-01-01;193
Promna;2014-01-01;383
Przedbórz;2014-01-01;584
Przysucha;2014-01-01;984
Radoszyce;2014-01-01;
